price_close,price_high,price_low,price_open,time_close,time_open,time_period_end,time_period_start,trades_count,volume_traded
9275.36,9275.44,9267.01,9269.87,2018-04-30T12:22:59.0000000Z,2018-04-30T12:22:03.0000000Z,2018-04-30T12:23:00.0000000Z,2018-04-30T12:22:00.0000000Z,25,1.6097258
9275.06,9275.46,9269.87,9269.87,2018-04-30T12:23:57.0000000Z,2018-04-30T12:23:02.0000000Z,2018-04-30T12:24:00.0000000Z,2018-04-30T12:23:00.0000000Z,23,0.94865277
9280.57,9280.57,9264.11,9275.0,2018-04-30T12:24:59.0000000Z,2018-04-30T12:24:00.0000000Z,2018-04-30T12:25:00.0000000Z,2018-04-30T12:24:00.0000000Z,25,9.29293218
9286.0,9286.0,9279.99,9280.57,2018-04-30T12:25:54.0000000Z,2018-04-30T12:25:00.0000000Z,2018-04-30T12:26:00.0000000Z,2018-04-30T12:25:00.0000000Z,28,14.85792322
9287.12,9287.12,9268.55,9286.0,2018-04-30T12:26:59.0000000Z,2018-04-30T12:26:03.0000000Z,2018-04-30T12:27:00.0000000Z,2018-04-30T12:26:00.0000000Z,21,5.73104101
9282.31,9288.0,9279.71,9288.0,2018-04-30T12:27:59.0000000Z,2018-04-30T12:27:00.0000000Z,2018-04-30T12:28:00.0000000Z,2018-04-30T12:27:00.0000000Z,18,2.06004821
9292.73,9292.74,9282.31,9287.42,2018-04-30T12:28:59.0000000Z,2018-04-30T12:28:03.0000000Z,2018-04-30T12:29:00.0000000Z,2018-04-30T12:28:00.0000000Z,33,4.94043278
9293.37,9295.0,9288.21,9292.73,2018-04-30T12:29:55.0000000Z,2018-04-30T12:29:05.0000000Z,2018-04-30T12:30:00.0000000Z,2018-04-30T12:29:00.0000000Z,50,3.70186733
9287.43,9293.37,9287.43,9293.37,2018-04-30T12:30:57.0000000Z,2018-04-30T12:30:00.0000000Z,2018-04-30T12:31:00.0000000Z,2018-04-30T12:30:00.0000000Z,51,8.27494393
9290.0,9293.43,9289.0,9289.32,2018-04-30T12:31:59.0000000Z,2018-04-30T12:31:00.0000000Z,2018-04-30T12:32:00.0000000Z,2018-04-30T12:31:00.0000000Z,28,5.05002253
9293.43,9293.43,9290.0,9293.43,2018-04-30T12:32:59.0000000Z,2018-04-30T12:32:01.0000000Z,2018-04-30T12:33:00.0000000Z,2018-04-30T12:32:00.0000000Z,27,7.57488405
9293.47,9293.47,9290.01,9293.43,2018-04-30T12:33:57.0000000Z,2018-04-30T12:33:01.0000000Z,2018-04-30T12:34:00.0000000Z,2018-04-30T12:33:00.0000000Z,22,5.58097229
9284.59,9293.47,9275.69,9290.0,2018-04-30T12:34:58.0000000Z,2018-04-30T12:34:03.0000000Z,2018-04-30T12:35:00.0000000Z,2018-04-30T12:34:00.0000000Z,46,12.29673521
9275.54,9286.94,9275.54,9284.56,2018-04-30T12:35:57.0000000Z,2018-04-30T12:35:02.0000000Z,2018-04-30T12:36:00.0000000Z,2018-04-30T12:35:00.0000000Z,43,5.64898946
9287.3,9287.43,9275.54,9286.75,2018-04-30T12:36:58.0000000Z,2018-04-30T12:36:02.0000000Z,2018-04-30T12:37:00.0000000Z,2018-04-30T12:36:00.0000000Z,13,0.84541969
9290.71,9290.76,9276.63,9287.43,2018-04-30T12:37:58.0000000Z,2018-04-30T12:37:01.0000000Z,2018-04-30T12:38:00.0000000Z,2018-04-30T12:37:00.0000000Z,11,0.99967108
9293.42,9293.42,9285.0,9285.0,2018-04-30T12:38:54.0000000Z,2018-04-30T12:38:00.0000000Z,2018-04-30T12:39:00.0000000Z,2018-04-30T12:38:00.0000000Z,14,5.37247745
9291.09,9295.46,9288.01,9288.01,2018-04-30T12:39:49.0000000Z,2018-04-30T12:39:00.0000000Z,2018-04-30T12:40:00.0000000Z,2018-04-30T12:39:00.0000000Z,21,4.33200754
9290.01,9299.19,9290.0,9295.46,2018-04-30T12:40:59.0000000Z,2018-04-30T12:40:00.0000000Z,2018-04-30T12:41:00.0000000Z,2018-04-30T12:40:00.0000000Z,32,5.8320507
9298.53,9299.18,9290.2,9299.18,2018-04-30T12:41:55.0000000Z,2018-04-30T12:41:04.0000000Z,2018-04-30T12:42:00.0000000Z,2018-04-30T12:41:00.0000000Z,13,0.80017945
9295.7,9298.53,9290.02,9290.02,2018-04-30T12:42:56.0000000Z,2018-04-30T12:42:00.0000000Z,2018-04-30T12:43:00.0000000Z,2018-04-30T12:42:00.0000000Z,10,0.86383706
9295.0,9299.11,9293.55,9295.7,2018-04-30T12:43:56.0000000Z,2018-04-30T12:43:00.0000000Z,2018-04-30T12:44:00.0000000Z,2018-04-30T12:43:00.0000000Z,13,3.31909967
9296.55,9299.19,9295.0,9299.18,2018-04-30T12:44:56.0000000Z,2018-04-30T12:44:01.0000000Z,2018-04-30T12:45:00.0000000Z,2018-04-30T12:44:00.0000000Z,14,0.91347305
9299.76,9300.0,9295.0,9299.19,2018-04-30T12:45:58.0000000Z,2018-04-30T12:45:08.0000000Z,2018-04-30T12:46:00.0000000Z,2018-04-30T12:45:00.0000000Z,14,3.29667226
9291.83,9298.05,9290.0,9298.05,2018-04-30T12:46:58.0000000Z,2018-04-30T12:46:03.0000000Z,2018-04-30T12:47:00.0000000Z,2018-04-30T12:46:00.0000000Z,24,5.65124215
9291.83,9291.83,9290.0,9291.83,2018-04-30T12:47:58.0000000Z,2018-04-30T12:47:02.0000000Z,2018-04-30T12:48:00.0000000Z,2018-04-30T12:47:00.0000000Z,26,6.05564737
9291.83,9291.83,9291.82,9291.82,2018-04-30T12:48:58.0000000Z,2018-04-30T12:48:00.0000000Z,2018-04-30T12:49:00.0000000Z,2018-04-30T12:48:00.0000000Z,14,1.31329792
9291.83,9299.36,9291.82,9291.82,2018-04-30T12:49:59.0000000Z,2018-04-30T12:49:03.0000000Z,2018-04-30T12:50:00.0000000Z,2018-04-30T12:49:00.0000000Z,17,5.04287855
9286.16,9291.83,9285.41,9291.82,2018-04-30T12:50:59.0000000Z,2018-04-30T12:50:04.0000000Z,2018-04-30T12:51:00.0000000Z,2018-04-30T12:50:00.0000000Z,14,9.1901426
9291.64,9296.37,9285.11,9296.37,2018-04-30T12:51:55.0000000Z,2018-04-30T12:51:04.0000000Z,2018-04-30T12:52:00.0000000Z,2018-04-30T12:51:00.0000000Z,13,3.9593694
9289.77,9289.77,9286.01,9286.01,2018-04-30T12:52:55.0000000Z,2018-04-30T12:52:08.0000000Z,2018-04-30T12:53:00.0000000Z,2018-04-30T12:52:00.0000000Z,10,2.24194019
9297.53,9299.78,9286.01,9289.77,2018-04-30T12:53:56.0000000Z,2018-04-30T12:53:00.0000000Z,2018-04-30T12:54:00.0000000Z,2018-04-30T12:53:00.0000000Z,23,4.18396855
9296.29,9297.31,9286.17,9286.39,2018-04-30T12:54:56.0000000Z,2018-04-30T12:54:01.0000000Z,2018-04-30T12:55:00.0000000Z,2018-04-30T12:54:00.0000000Z,14,2.49237805
9296.2,9296.29,9286.61,9296.28,2018-04-30T12:55:56.0000000Z,2018-04-30T12:55:01.0000000Z,2018-04-30T12:56:00.0000000Z,2018-04-30T12:55:00.0000000Z,16,1.44722304
9296.42,9296.42,9287.02,9296.2,2018-04-30T12:56:47.0000000Z,2018-04-30T12:56:02.0000000Z,2018-04-30T12:57:00.0000000Z,2018-04-30T12:56:00.0000000Z,7,0.831482
9296.42,9296.42,9288.02,9288.02,2018-04-30T12:57:52.0000000Z,2018-04-30T12:57:02.0000000Z,2018-04-30T12:58:00.0000000Z,2018-04-30T12:57:00.0000000Z,9,0.83600526
9299.99,9299.99,9292.01,9296.43,2018-04-30T12:58:53.0000000Z,2018-04-30T12:58:08.0000000Z,2018-04-30T12:59:00.0000000Z,2018-04-30T12:58:00.0000000Z,17,6.15541585
9296.8,9300.0,9292.22,9292.22,2018-04-30T12:59:58.0000000Z,2018-04-30T12:59:03.0000000Z,2018-04-30T13:00:00.0000000Z,2018-04-30T12:59:00.0000000Z,11,1.04808143
9302.28,9302.29,9296.81,9300.0,2018-04-30T13:00:54.0000000Z,2018-04-30T13:00:03.0000000Z,2018-04-30T13:01:00.0000000Z,2018-04-30T13:00:00.0000000Z,26,3.15952037
9294.9,9301.86,9290.43,9296.79,2018-04-30T13:01:59.0000000Z,2018-04-30T13:01:03.0000000Z,2018-04-30T13:02:00.0000000Z,2018-04-30T13:01:00.0000000Z,20,4.19272787
9311.02,9311.02,9290.42,9294.88,2018-04-30T13:02:58.0000000Z,2018-04-30T13:02:02.0000000Z,2018-04-30T13:03:00.0000000Z,2018-04-30T13:02:00.0000000Z,49,22.27266857
9313.38,9319.23,9306.75,9311.64,2018-04-30T13:03:59.0000000Z,2018-04-30T13:03:00.0000000Z,2018-04-30T13:04:00.0000000Z,2018-04-30T13:03:00.0000000Z,64,8.596703999
9317.43,9318.23,9308.0,9318.23,2018-04-30T13:04:55.0000000Z,2018-04-30T13:04:05.0000000Z,2018-04-30T13:05:00.0000000Z,2018-04-30T13:04:00.0000000Z,21,1.89232542
9298.3,9317.05,9285.0,9317.05,2018-04-30T13:05:58.0000000Z,2018-04-30T13:05:00.0000000Z,2018-04-30T13:06:00.0000000Z,2018-04-30T13:05:00.0000000Z,40,13.57738305
9297.46,9298.3,9290.53,9298.3,2018-04-30T13:06:51.0000000Z,2018-04-30T13:06:01.0000000Z,2018-04-30T13:07:00.0000000Z,2018-04-30T13:06:00.0000000Z,14,0.6247426
9296.61,9297.46,9292.0,9297.46,2018-04-30T13:07:57.0000000Z,2018-04-30T13:07:01.0000000Z,2018-04-30T13:08:00.0000000Z,2018-04-30T13:07:00.0000000Z,11,1.89224446
9296.93,9297.18,9290.03,9292.01,2018-04-30T13:08:47.0000000Z,2018-04-30T13:08:02.0000000Z,2018-04-30T13:09:00.0000000Z,2018-04-30T13:08:00.0000000Z,14,3.94858208
9296.91,9296.93,9287.15,9294.0,2018-04-30T13:09:57.0000000Z,2018-04-30T13:09:02.0000000Z,2018-04-30T13:10:00.0000000Z,2018-04-30T13:09:00.0000000Z,13,2.04608751
9296.93,9296.93,9288.65,9292.88,2018-04-30T13:10:53.0000000Z,2018-04-30T13:10:07.0000000Z,2018-04-30T13:11:00.0000000Z,2018-04-30T13:10:00.0000000Z,9,1.19649275
9295.99,9296.93,9286.37,9296.93,2018-04-30T13:11:58.0000000Z,2018-04-30T13:11:03.0000000Z,2018-04-30T13:12:00.0000000Z,2018-04-30T13:11:00.0000000Z,15,1.82659029
9286.7,9296.0,9286.7,9295.99,2018-04-30T13:12:59.0000000Z,2018-04-30T13:12:02.0000000Z,2018-04-30T13:13:00.0000000Z,2018-04-30T13:12:00.0000000Z,11,0.74510031
9286.71,9294.81,9286.7,9286.7,2018-04-30T13:13:46.0000000Z,2018-04-30T13:13:09.0000000Z,2018-04-30T13:14:00.0000000Z,2018-04-30T13:13:00.0000000Z,12,0.49472856
9280.57,9294.82,9280.0,9290.41,2018-04-30T13:14:58.0000000Z,2018-04-30T13:14:02.0000000Z,2018-04-30T13:15:00.0000000Z,2018-04-30T13:14:00.0000000Z,47,16.71588998
9285.2,9288.69,9273.6,9288.69,2018-04-30T13:15:58.0000000Z,2018-04-30T13:15:00.0000000Z,2018-04-30T13:16:00.0000000Z,2018-04-30T13:15:00.0000000Z,29,13.4149935
9289.99,9289.99,9270.0,9285.19,2018-04-30T13:16:57.0000000Z,2018-04-30T13:16:00.0000000Z,2018-04-30T13:17:00.0000000Z,2018-04-30T13:16:00.0000000Z,34,12.71086503
9285.82,9289.98,9283.41,9283.41,2018-04-30T13:17:51.0000000Z,2018-04-30T13:17:00.0000000Z,2018-04-30T13:18:00.0000000Z,2018-04-30T13:17:00.0000000Z,10,2.38303781
9270.98,9288.8,9270.29,9288.8,2018-04-30T13:18:59.0000000Z,2018-04-30T13:18:01.0000000Z,2018-04-30T13:19:00.0000000Z,2018-04-30T13:18:00.0000000Z,19,4.07065945
9281.03,9284.03,9270.0,9281.11,2018-04-30T13:19:58.0000000Z,2018-04-30T13:19:01.0000000Z,2018-04-30T13:20:00.0000000Z,2018-04-30T13:19:00.0000000Z,31,7.471365
9274.06,9282.12,9270.01,9272.69,2018-04-30T13:20:57.0000000Z,2018-04-30T13:20:03.0000000Z,2018-04-30T13:21:00.0000000Z,2018-04-30T13:20:00.0000000Z,18,1.73680043
9274.07,9279.17,9274.07,9276.41,2018-04-30T13:21:56.0000000Z,2018-04-30T13:21:02.0000000Z,2018-04-30T13:22:00.0000000Z,2018-04-30T13:21:00.0000000Z,18,4.84765715
9279.16,9279.17,9270.0,9279.16,2018-04-30T13:22:58.0000000Z,2018-04-30T13:22:02.0000000Z,2018-04-30T13:23:00.0000000Z,2018-04-30T13:22:00.0000000Z,31,4.07908651
9281.87,9281.87,9279.04,9279.17,2018-04-30T13:23:58.0000000Z,2018-04-30T13:23:03.0000000Z,2018-04-30T13:24:00.0000000Z,2018-04-30T13:23:00.0000000Z,19,5.45529695
9281.87,9281.87,9279.21,9279.21,2018-04-30T13:24:59.0000000Z,2018-04-30T13:24:00.0000000Z,2018-04-30T13:25:00.0000000Z,2018-04-30T13:24:00.0000000Z,21,3.45324451
9293.0,9295.74,9281.87,9281.87,2018-04-30T13:25:55.0000000Z,2018-04-30T13:25:07.0000000Z,2018-04-30T13:26:00.0000000Z,2018-04-30T13:25:00.0000000Z,29,11.70075677
9293.0,9293.0,9289.97,9293.0,2018-04-30T13:26:55.0000000Z,2018-04-30T13:26:00.0000000Z,2018-04-30T13:27:00.0000000Z,2018-04-30T13:26:00.0000000Z,26,1.49803029
9296.0,9296.0,9293.0,9293.0,2018-04-30T13:27:56.0000000Z,2018-04-30T13:27:00.0000000Z,2018-04-30T13:28:00.0000000Z,2018-04-30T13:27:00.0000000Z,14,0.76921856
9299.15,9299.15,9290.0,9296.0,2018-04-30T13:28:51.0000000Z,2018-04-30T13:28:01.0000000Z,2018-04-30T13:29:00.0000000Z,2018-04-30T13:28:00.0000000Z,16,1.14113055
9295.3,9299.16,9294.14,9299.15,2018-04-30T13:29:57.0000000Z,2018-04-30T13:29:01.0000000Z,2018-04-30T13:30:00.0000000Z,2018-04-30T13:29:00.0000000Z,19,4.38731783
9300.35,9300.35,9296.9,9299.16,2018-04-30T13:30:52.0000000Z,2018-04-30T13:30:03.0000000Z,2018-04-30T13:31:00.0000000Z,2018-04-30T13:30:00.0000000Z,28,2.39024452
9297.57,9303.61,9294.12,9300.35,2018-04-30T13:31:58.0000000Z,2018-04-30T13:31:01.0000000Z,2018-04-30T13:32:00.0000000Z,2018-04-30T13:31:00.0000000Z,31,10.30120588
9297.56,9298.93,9294.73,9294.73,2018-04-30T13:32:58.0000000Z,2018-04-30T13:32:02.0000000Z,2018-04-30T13:33:00.0000000Z,2018-04-30T13:32:00.0000000Z,24,2.50777758
9297.56,9297.57,9295.58,9297.56,2018-04-30T13:33:59.0000000Z,2018-04-30T13:33:02.0000000Z,2018-04-30T13:34:00.0000000Z,2018-04-30T13:33:00.0000000Z,20,0.38461803
9299.84,9300.0,9296.56,9296.56,2018-04-30T13:34:59.0000000Z,2018-04-30T13:34:03.0000000Z,2018-04-30T13:35:00.0000000Z,2018-04-30T13:34:00.0000000Z,23,1.7384829
9299.85,9299.85,9296.58,9299.84,2018-04-30T13:35:58.0000000Z,2018-04-30T13:35:01.0000000Z,2018-04-30T13:36:00.0000000Z,2018-04-30T13:35:00.0000000Z,23,0.5691278
9297.01,9300.0,9295.57,9299.85,2018-04-30T13:36:56.0000000Z,2018-04-30T13:36:00.0000000Z,2018-04-30T13:37:00.0000000Z,2018-04-30T13:36:00.0000000Z,29,1.21542146
9309.64,9309.64,9295.57,9297.01,2018-04-30T13:37:59.0000000Z,2018-04-30T13:37:00.0000000Z,2018-04-30T13:38:00.0000000Z,2018-04-30T13:37:00.0000000Z,45,12.5375204
9300.76,9314.19,9296.41,9304.52,2018-04-30T13:38:58.0000000Z,2018-04-30T13:38:00.0000000Z,2018-04-30T13:39:00.0000000Z,2018-04-30T13:38:00.0000000Z,46,9.21226029
9299.15,9300.76,9287.5,9300.76,2018-04-30T13:39:56.0000000Z,2018-04-30T13:39:00.0000000Z,2018-04-30T13:40:00.0000000Z,2018-04-30T13:39:00.0000000Z,37,4.6614396
9293.02,9301.54,9286.6,9286.6,2018-04-30T13:40:59.0000000Z,2018-04-30T13:40:00.0000000Z,2018-04-30T13:41:00.0000000Z,2018-04-30T13:40:00.0000000Z,40,2.49599652
9301.54,9301.54,9293.01,9301.52,2018-04-30T13:41:57.0000000Z,2018-04-30T13:41:17.0000000Z,2018-04-30T13:42:00.0000000Z,2018-04-30T13:41:00.0000000Z,9,0.49859839
9301.0,9301.52,9293.01,9301.52,2018-04-30T13:42:59.0000000Z,2018-04-30T13:42:02.0000000Z,2018-04-30T13:43:00.0000000Z,2018-04-30T13:42:00.0000000Z,18,0.9848944
9299.97,9301.53,9293.03,9293.03,2018-04-30T13:43:56.0000000Z,2018-04-30T13:43:01.0000000Z,2018-04-30T13:44:00.0000000Z,2018-04-30T13:43:00.0000000Z,21,1.33797201
9293.44,9301.54,9293.44,9300.01,2018-04-30T13:44:58.0000000Z,2018-04-30T13:44:00.0000000Z,2018-04-30T13:45:00.0000000Z,2018-04-30T13:44:00.0000000Z,13,0.74773501
9301.0,9301.53,9301.0,9301.53,2018-04-30T13:45:34.0000000Z,2018-04-30T13:45:03.0000000Z,2018-04-30T13:46:00.0000000Z,2018-04-30T13:45:00.0000000Z,4,0.12009001
9300.82,9301.0,9293.61,9293.68,2018-04-30T13:46:59.0000000Z,2018-04-30T13:46:14.0000000Z,2018-04-30T13:47:00.0000000Z,2018-04-30T13:46:00.0000000Z,12,0.36917571
9299.99,9300.83,9293.62,9300.83,2018-04-30T13:47:58.0000000Z,2018-04-30T13:47:00.0000000Z,2018-04-30T13:48:00.0000000Z,2018-04-30T13:47:00.0000000Z,8,0.78781264
9298.02,9300.11,9293.0,9293.62,2018-04-30T13:48:58.0000000Z,2018-04-30T13:48:00.0000000Z,2018-04-30T13:49:00.0000000Z,2018-04-30T13:48:00.0000000Z,36,1.96592252
9292.14,9298.02,9292.14,9298.02,2018-04-30T13:49:56.0000000Z,2018-04-30T13:49:01.0000000Z,2018-04-30T13:50:00.0000000Z,2018-04-30T13:49:00.0000000Z,34,6.44818219
9295.98,9298.01,9289.54,9298.01,2018-04-30T13:50:52.0000000Z,2018-04-30T13:50:01.0000000Z,2018-04-30T13:51:00.0000000Z,2018-04-30T13:50:00.0000000Z,17,0.2433191
9289.7,9295.98,9289.69,9289.69,2018-04-30T13:51:57.0000000Z,2018-04-30T13:51:01.0000000Z,2018-04-30T13:52:00.0000000Z,2018-04-30T13:51:00.0000000Z,14,0.46480885
9294.91,9295.59,9294.91,9295.58,2018-04-30T13:52:57.0000000Z,2018-04-30T13:52:12.0000000Z,2018-04-30T13:53:00.0000000Z,2018-04-30T13:52:00.0000000Z,10,0.44910212
9283.08,9289.71,9280.87,9289.71,2018-04-30T13:53:55.0000000Z,2018-04-30T13:53:07.0000000Z,2018-04-30T13:54:00.0000000Z,2018-04-30T13:53:00.0000000Z,18,2.47841838
9286.8,9286.8,9280.9,9286.8,2018-04-30T13:54:53.0000000Z,2018-04-30T13:54:02.0000000Z,2018-04-30T13:55:00.0000000Z,2018-04-30T13:54:00.0000000Z,14,0.31607672
9284.84,9286.8,9283.89,9286.8,2018-04-30T13:55:59.0000000Z,2018-04-30T13:55:03.0000000Z,2018-04-30T13:56:00.0000000Z,2018-04-30T13:55:00.0000000Z,10,0.60329177
9284.79,9287.8,9270.76,9284.84,2018-04-30T13:56:54.0000000Z,2018-04-30T13:56:03.0000000Z,2018-04-30T13:57:00.0000000Z,2018-04-30T13:56:00.0000000Z,20,2.96259518
9280.81,9283.33,9273.23,9273.23,2018-04-30T13:57:54.0000000Z,2018-04-30T13:57:04.0000000Z,2018-04-30T13:58:00.0000000Z,2018-04-30T13:57:00.0000000Z,10,0.35651503
9270.0,9280.81,9270.0,9280.81,2018-04-30T13:58:52.0000000Z,2018-04-30T13:58:04.0000000Z,2018-04-30T13:59:00.0000000Z,2018-04-30T13:58:00.0000000Z,27,11.21461304
9270.01,9280.81,9270.01,9280.78,2018-04-30T13:59:51.0000000Z,2018-04-30T13:59:00.0000000Z,2018-04-30T14:00:00.0000000Z,2018-04-30T13:59:00.0000000Z,9,0.36397376
9276.37,9279.1,9267.06,9279.1,2018-04-30T14:00:46.0000000Z,2018-04-30T14:00:00.0000000Z,2018-04-30T14:01:00.0000000Z,2018-04-30T14:00:00.0000000Z,21,9.078942539
9278.7,9278.7,9267.07,9267.07,2018-04-30T14:01:39.0000000Z,2018-04-30T14:01:11.0000000Z,2018-04-30T14:02:00.0000000Z,2018-04-30T14:01:00.0000000Z,4,0.20042339
9269.55,9279.98,9269.54,9271.04,2018-04-30T14:02:59.0000000Z,2018-04-30T14:02:01.0000000Z,2018-04-30T14:03:00.0000000Z,2018-04-30T14:02:00.0000000Z,19,0.9893706
9277.05,9279.39,9267.06,9269.33,2018-04-30T14:03:52.0000000Z,2018-04-30T14:03:04.0000000Z,2018-04-30T14:04:00.0000000Z,2018-04-30T14:03:00.0000000Z,17,2.75920435
9267.06,9277.75,9267.06,9267.06,2018-04-30T14:04:59.0000000Z,2018-04-30T14:04:01.0000000Z,2018-04-30T14:05:00.0000000Z,2018-04-30T14:04:00.0000000Z,36,1.49662812
9272.34,9276.4,9265.0,9267.06,2018-04-30T14:05:58.0000000Z,2018-04-30T14:05:00.0000000Z,2018-04-30T14:06:00.0000000Z,2018-04-30T14:05:00.0000000Z,26,8.86611833
9265.91,9272.34,9265.0,9265.01,2018-04-30T14:06:59.0000000Z,2018-04-30T14:06:03.0000000Z,2018-04-30T14:07:00.0000000Z,2018-04-30T14:06:00.0000000Z,46,7.08416033
9262.58,9265.91,9260.0,9265.91,2018-04-30T14:07:59.0000000Z,2018-04-30T14:07:00.0000000Z,2018-04-30T14:08:00.0000000Z,2018-04-30T14:07:00.0000000Z,41,9.53688559
9266.01,9266.01,9260.0,9260.0,2018-04-30T14:08:59.0000000Z,2018-04-30T14:08:04.0000000Z,2018-04-30T14:09:00.0000000Z,2018-04-30T14:08:00.0000000Z,21,4.19018521
9282.3,9285.9,9267.42,9267.42,2018-04-30T14:09:57.0000000Z,2018-04-30T14:09:00.0000000Z,2018-04-30T14:10:00.0000000Z,2018-04-30T14:09:00.0000000Z,52,14.64425082
9280.17,9282.42,9275.7,9282.42,2018-04-30T14:10:55.0000000Z,2018-04-30T14:10:02.0000000Z,2018-04-30T14:11:00.0000000Z,2018-04-30T14:10:00.0000000Z,18,2.04729428
9282.42,9282.42,9277.9,9280.64,2018-04-30T14:11:55.0000000Z,2018-04-30T14:11:03.0000000Z,2018-04-30T14:12:00.0000000Z,2018-04-30T14:11:00.0000000Z,15,3.61216666
9289.0,9289.0,9281.44,9282.42,2018-04-30T14:12:57.0000000Z,2018-04-30T14:12:02.0000000Z,2018-04-30T14:13:00.0000000Z,2018-04-30T14:12:00.0000000Z,32,6.30780032
9270.93,9290.79,9270.92,9290.79,2018-04-30T14:13:57.0000000Z,2018-04-30T14:13:06.0000000Z,2018-04-30T14:14:00.0000000Z,2018-04-30T14:13:00.0000000Z,14,12.33908168
9270.93,9281.58,9270.93,9281.46,2018-04-30T14:14:56.0000000Z,2018-04-30T14:14:01.0000000Z,2018-04-30T14:15:00.0000000Z,2018-04-30T14:14:00.0000000Z,17,1.75838983
9270.94,9278.68,9270.25,9278.68,2018-04-30T14:15:57.0000000Z,2018-04-30T14:15:00.0000000Z,2018-04-30T14:16:00.0000000Z,2018-04-30T14:15:00.0000000Z,19,0.67681756
9285.36,9286.58,9270.95,9278.61,2018-04-30T14:16:52.0000000Z,2018-04-30T14:16:02.0000000Z,2018-04-30T14:17:00.0000000Z,2018-04-30T14:16:00.0000000Z,18,7.46656827
9277.99,9286.2,9277.99,9278.91,2018-04-30T14:17:49.0000000Z,2018-04-30T14:17:03.0000000Z,2018-04-30T14:18:00.0000000Z,2018-04-30T14:17:00.0000000Z,15,2.59470846
9285.19,9285.3,9278.02,9285.3,2018-04-30T14:18:48.0000000Z,2018-04-30T14:18:03.0000000Z,2018-04-30T14:19:00.0000000Z,2018-04-30T14:18:00.0000000Z,9,3.55716499
9280.01,9284.7,9280.01,9284.69,2018-04-30T14:19:48.0000000Z,2018-04-30T14:19:13.0000000Z,2018-04-30T14:20:00.0000000Z,2018-04-30T14:19:00.0000000Z,8,0.55788387
9286.09,9286.09,9278.01,9280.0,2018-04-30T14:20:59.0000000Z,2018-04-30T14:20:00.0000000Z,2018-04-30T14:21:00.0000000Z,2018-04-30T14:20:00.0000000Z,16,1.87710427
9278.03,9284.41,9278.03,9284.41,2018-04-30T14:21:58.0000000Z,2018-04-30T14:21:04.0000000Z,2018-04-30T14:22:00.0000000Z,2018-04-30T14:21:00.0000000Z,7,0.26400442
9279.21,9282.35,9270.74,9278.03,2018-04-30T14:22:50.0000000Z,2018-04-30T14:22:00.0000000Z,2018-04-30T14:23:00.0000000Z,2018-04-30T14:22:00.0000000Z,7,0.44252475
9270.46,9279.09,9270.46,9278.87,2018-04-30T14:23:55.0000000Z,2018-04-30T14:23:03.0000000Z,2018-04-30T14:24:00.0000000Z,2018-04-30T14:23:00.0000000Z,11,0.45743974
9271.0,9279.09,9270.75,9279.09,2018-04-30T14:24:57.0000000Z,2018-04-30T14:24:00.0000000Z,2018-04-30T14:25:00.0000000Z,2018-04-30T14:24:00.0000000Z,14,4.62872236
9269.1,9277.22,9266.41,9277.22,2018-04-30T14:25:57.0000000Z,2018-04-30T14:25:03.0000000Z,2018-04-30T14:26:00.0000000Z,2018-04-30T14:25:00.0000000Z,22,7.3550735
9276.76,9276.76,9269.0,9269.0,2018-04-30T14:26:57.0000000Z,2018-04-30T14:26:01.0000000Z,2018-04-30T14:27:00.0000000Z,2018-04-30T14:26:00.0000000Z,13,1.98344805
9277.72,9277.72,9269.26,9276.76,2018-04-30T14:27:57.0000000Z,2018-04-30T14:27:02.0000000Z,2018-04-30T14:28:00.0000000Z,2018-04-30T14:27:00.0000000Z,17,2.38861407
9277.54,9282.39,9268.21,9277.72,2018-04-30T14:28:57.0000000Z,2018-04-30T14:28:00.0000000Z,2018-04-30T14:29:00.0000000Z,2018-04-30T14:28:00.0000000Z,18,4.39478347
9265.56,9277.54,9265.56,9277.54,2018-04-30T14:29:58.0000000Z,2018-04-30T14:29:02.0000000Z,2018-04-30T14:30:00.0000000Z,2018-04-30T14:29:00.0000000Z,15,0.73245034
9264.7,9274.96,9264.7,9274.96,2018-04-30T14:30:31.0000000Z,2018-04-30T14:30:03.0000000Z,2018-04-30T14:31:00.0000000Z,2018-04-30T14:30:00.0000000Z,10,0.96743299
9268.65,9270.01,9262.72,9270.01,2018-04-30T14:31:58.0000000Z,2018-04-30T14:31:03.0000000Z,2018-04-30T14:32:00.0000000Z,2018-04-30T14:31:00.0000000Z,11,1.23965846
9261.68,9269.99,9259.4,9263.96,2018-04-30T14:32:59.0000000Z,2018-04-30T14:32:00.0000000Z,2018-04-30T14:33:00.0000000Z,2018-04-30T14:32:00.0000000Z,66,9.97873147
9261.68,9264.74,9261.63,9261.68,2018-04-30T14:33:54.0000000Z,2018-04-30T14:33:02.0000000Z,2018-04-30T14:34:00.0000000Z,2018-04-30T14:33:00.0000000Z,15,1.89014398
9255.41,9262.45,9255.41,9261.68,2018-04-30T14:34:52.0000000Z,2018-04-30T14:34:04.0000000Z,2018-04-30T14:35:00.0000000Z,2018-04-30T14:34:00.0000000Z,10,1.06696133
9267.69,9267.69,9253.4,9261.3,2018-04-30T14:35:58.0000000Z,2018-04-30T14:35:02.0000000Z,2018-04-30T14:36:00.0000000Z,2018-04-30T14:35:00.0000000Z,28,27.00856862
